row,title,url,doi,domain,publisher_hint,access_group,item_kind_hint,tags,evaluation,inspiration,author_info,features,conclusions,useful_figures_data,notes
89,"Influence of different thermal cycling treatments on the physical, mechanical and transport properties of granite - ScienceDirect",https://www.sciencedirect.com/science/article/pii/S0375650518300907?via%3Dihub,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,渗透性引用,600℃时水冷渗透性增大了79.3倍，空冷增大了35.6倍,,不同热冲击处理对花岗岩物理、力学和渗透性的影响,空冷水冷不同温度花岗岩的，体积、质量、波速、UCS、BTS、渗透性变化,,,"标记: 渗透性引用
评价: 600℃时水冷渗透性增大了79.3倍，空冷增大了35.6倍
作者信息: 不同热冲击处理对花岗岩物理、力学和渗透性的影响
特点: 空冷水冷不同温度花岗岩的，体积、质量、波速、UCS、BTS、渗透性变化"
90,高温下花岗岩的声发射和损伤特性 - 徐 - 2018 - 材料科学与工程进展 - Wiley 在线图书馆,https://onlinelibrary.wiley.com/doi/10.1155/2018/8149870,10.1155/2018/8149870,onlinelibrary.wiley.com,Wiley,manual_or_institution_required,article_candidate,,实时高温下花岗岩的力学强度和声发射相应,,,,,,评价: 实时高温下花岗岩的力学强度和声发射相应
92,共和花岗岩在实时高温下的力学损伤和蠕变特性试验研究 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S0375650524001871?via%3Dihub,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,,实时高温下的单轴、蠕变试验,,没有提到与高温冷却后的情况做对比,,,,"评价: 实时高温下的单轴、蠕变试验
作者信息: 没有提到与高温冷却后的情况做对比"
93,高温高压超临界水条件下花岗岩损伤的实验研究 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S0920410519304851,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,超临界水花岗岩热处理,对比了室温、马弗炉加热、超临界水加热的花岗岩的强度、波速、显微薄片等常见参数，以及SEM图像、XRD成分分析的结果,,,但是最后也没给出合理的超临界水加热花岗岩导致热损伤更严重的理由,,,"标记: 超临界水花岗岩热处理
评价: 对比了室温、马弗炉加热、超临界水加热的花岗岩的强度、波速、显微薄片等常见参数，以及SEM图像、XRD成分分析的结果
特点: 但是最后也没给出合理的超临界水加热花岗岩导致热损伤更严重的理由"
94,单轴压缩作用下花岗岩的温度依赖性声发射特性及统计本构模型 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1674775524003664,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,热处理后 花岗岩的相关参数,对比了不同温度缓慢冷却以后花岗岩的各项参数,,在花岗岩上钻孔埋传感器了,对损伤的分析还是很深入的，具体的计算了热损伤、力学损伤、总损伤,,,"标记: 热处理后 花岗岩的相关参数
评价: 对比了不同温度缓慢冷却以后花岗岩的各项参数
作者信息: 在花岗岩上钻孔埋传感器了
特点: 对损伤的分析还是很深入的，具体的计算了热损伤、力学损伤、总损伤"
95,高温花岗岩和热处理花岗岩的机械性能比较 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S100363261664311X?via%3Dihub,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,实时高温和高温后的强度对比,对比了不同温度下、实时高温和高温缓慢冷却后的强度、变形、破坏形式,,高温单轴强度,数据量挺多，可以参考,,,"标记: 实时高温和高温后的强度对比
评价: 对比了不同温度下、实时高温和高温缓慢冷却后的强度、变形、破坏形式
作者信息: 高温单轴强度
特点: 数据量挺多，可以参考"
106,The effect of high temperature on tensile strength of sandstone - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1359431116319524,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,,高温缓慢冷却砂岩的抗拉强度,,高温对砂岩抗拉强度的影响,0-900℃砂岩缓慢冷却后的BTS，波速，以及两者关系,,,"评价: 高温缓慢冷却砂岩的抗拉强度
作者信息: 高温对砂岩抗拉强度的影响
特点: 0-900℃砂岩缓慢冷却后的BTS，波速，以及两者关系"
109,Investigation of high-temperature effects on the strengthening and degradation of mechanical property in sandstone - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S0306261923018962,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,参考,高温砂岩缓慢冷却的典型文章，强度、成分、孔隙数据都有。（引用：相比600以前，600℃下以后微孔显著减小、介孔显著增多；总体孔隙率随着温度的升高而增大，400以前增幅不大，400以后快速增大。）,,高温对砂岩力学性能强化和退化的影响研究,砂岩缓慢加热缓慢冷却，UCS、孔隙率、核磁。结果显示：200-600强度增加，600-800强度衰减。,相比600以前，600℃下，介孔显著增多；总体孔隙率随着温度的升高而增大。,,"标记: 参考
评价: 高温砂岩缓慢冷却的典型文章，强度、成分、孔隙数据都有。（引用：相比600以前，600℃下以后微孔显著减小、介孔显著增多；总体孔隙率随着温度的升高而增大，400以前增幅不大，400以后快速增大。）
作者信息: 高温对砂岩力学性能强化和退化的影响研究
特点: 砂岩缓慢加热缓慢冷却，UCS、孔隙率、核磁。结果显示：200-600强度增加，600-800强度衰减。
结论: 相比600以前，600℃下，介孔显著增多；总体孔隙率随着温度的升高而增大。"
110,Changes in mechanical properties and fracture behaviors of heated marble subjected to liquid nitrogen cooling - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S0013794422000236?via%3Dihub,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,,数值模拟部分和我的思路差不多，可以参考,,液氮冷却下加热大理岩力学性能及断裂行为的变化,液氮热冲击和空冷（25 100 200 300）以后，UCS AE 波速 压汞实验孔隙变化 破坏形式 破坏面粗糙度。通过数值模拟讨论了由于热膨胀系数差异引起的破坏。,,,"评价: 数值模拟部分和我的思路差不多，可以参考
作者信息: 液氮冷却下加热大理岩力学性能及断裂行为的变化
特点: 液氮热冲击和空冷（25 100 200 300）以后，UCS AE 波速 压汞实验孔隙变化 破坏形式 破坏面粗糙度。通过数值模拟讨论了由于热膨胀系数差异引起的破坏。"
113,Cryogenic quenching of rock using liquid nitrogen as a coolant: Investigation of surface effects - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S0017931017325954,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,关于液氮沸腾、传热系数、材料表面情况相关的引言写的很全面，值得参考,岩石液氮淬火的表面效应研究,,使用液氮作为冷却剂对岩石进行低温淬火：表面效应研究,测试了光滑表面、粗糙表面、刻线表面、涂油表面岩石在液氮中的LFP温度的变化。,,,"标记: 关于液氮沸腾、传热系数、材料表面情况相关的引言写的很全面，值得参考
评价: 岩石液氮淬火的表面效应研究
作者信息: 使用液氮作为冷却剂对岩石进行低温淬火：表面效应研究
特点: 测试了光滑表面、粗糙表面、刻线表面、涂油表面岩石在液氮中的LFP温度的变化。"
114,Regulated transient pool boiling of water during quenching on nanostructured surfaces with modified wettability from superhydrophilic to superhydrophobic - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S0017931014003305,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,表面亲疏水对于热冲击沸腾的重要性？,亲疏表面在热冲击过程中对沸腾的影响,,在纳米结构表面淬火过程中调节水的瞬态池沸腾，润湿性从超亲水性改性到超疏水性,采用具有极端润湿性的纳米结构表面，可以增强沸腾传热或保持稳定的薄膜沸相，从而主动调节瞬态池沸腾。,,,"标记: 表面亲疏水对于热冲击沸腾的重要性？
评价: 亲疏表面在热冲击过程中对沸腾的影响
作者信息: 在纳米结构表面淬火过程中调节水的瞬态池沸腾，润湿性从超亲水性改性到超疏水性
特点: 采用具有极端润湿性的纳米结构表面，可以增强沸腾传热或保持稳定的薄膜沸相，从而主动调节瞬态池沸腾。"
115,Waterless fracturing technologies for unconventional reservoirs-opportunities for liquid nitrogen - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1875510016305996,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,,无水压裂研究综述,,非常规油藏的无水压裂技术——液氮的机遇,,,,"评价: 无水压裂研究综述
作者信息: 非常规油藏的无水压裂技术——液氮的机遇"
119,https://www.sciencedirect.com/science/article/pii/S0960148121011435?via%3Dihub#bib46,https://www.sciencedirect.com/science/article/pii/S0960148121011435?via%3Dihub,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,太重要了！,和我的预想完全符合，并且我能更好的解释这一现象。另外的启发：由于缺乏液氮输送的耐低温管道和液氮压裂的高效支撑剂，以及消除莱顿弗罗斯特效应的流动参数优化等诸多科学技术难点依然存在。（这部分内容可以考虑写专利）——解释清楚了液氮损伤大于水大于空气的原因了。但是适用于花岗岩，砂岩不知道适用不适用。,,不同冷却处理下热花岗岩物理力学变化的试验研究,25 200 400 600 800高温花岗岩水、空气、液氮冷却。测试：体积、质量、密度、波速、孔隙率、渗透率。测试UCS、抗拉强度、SEM。讨论：①热冲击破坏机理（引用了边界处最大拉应力的计算公式，从对流换热系数变化的角度讨论了液氮损伤最严重的原因，算是给之前“液氮虽然温度低对流换热系数大，但是容易产生莱顿弗罗斯特效应反而降低换热能力，因此谁也不知道到底液氮冷冲击是强还是弱”的论断下了结论。）②把高温缓慢冷却看作是高温造成的损伤，水冷和液氮冷的值减去缓慢冷却的值看作是冷冲击过程的损伤，对比发现高温造成的损伤远远大于冷却的损伤。他后面解释说：因为导热性差，所以温度梯度在试件内不能快速扩散，并且试件小，热冲击时间持续短，所以热冲击造成的损伤小于高温的损伤。这是错误的，因为热冲击造成的影响范围有限，如果仅考虑热冲击的作用范围造成的损伤，那还是比高温的损伤大的。,"Li等[50]发现圆柱形物体在LNC下的传热系数高于WC，Wu等[51]和Wang等[33]发现LNC的效应比WC强，我们的研究也证实了这一点。
加热花岗岩试件上的裂纹增加了传热表面的韧性，这也显著降低了莱顿霜冻效应对冷冲击的影响[52\53]。
加热处理通常对花岗岩试件的物理和机械性能有显著且不可逆的影响[32,54]。",,"标记: 太重要了！
评价: 和我的预想完全符合，并且我能更好的解释这一现象。另外的启发：由于缺乏液氮输送的耐低温管道和液氮压裂的高效支撑剂，以及消除莱顿弗罗斯特效应的流动参数优化等诸多科学技术难点依然存在。（这部分内容可以考虑写专利）——解释清楚了液氮损伤大于水大于空气的原因了。但是适用于花岗岩，砂岩不知道适用不适用。
作者信息: 不同冷却处理下热花岗岩物理力学变化的试验研究
特点: 25 200 400 600 800高温花岗岩水、空气、液氮冷却。测试：体积、质量、密度、波速、孔隙率、渗透率。测试UCS、抗拉强度、SEM。讨论：①热冲击破坏机理（引用了边界处最大拉应力的计算公式，从对流换热系数变化的角度讨论了液氮损伤最严重的原因，算是给之前“液氮虽然温度低对流换热系数大，但是容易产生莱顿弗罗斯特效应反而降低换热能力，因此谁也不知道到底液氮冷冲击是强还是弱”的论断下了结论。）②把高温缓慢冷却看作是高温造成的损伤，水冷和液氮冷的值减去缓慢冷却的值看作是冷冲击过程的损伤，对比发现高温造成的损伤远远大于冷却的损伤。他后面解释说：因为导热性差，所以温度梯度在试件内不能快速扩散，并且试件小，热冲击时间持续短，所以热冲击造成的损伤小于高温的损伤。这是错误的，因为热冲击造成的影响范围有限，如果仅考虑热冲击的作用范围造成的损伤，那还是比高温的损伤大的。
结论: Li等[50]发现圆柱形物体在LNC下的传热系数高于WC，Wu等[51]和Wang等[33]发现LNC的效应比WC强，我们的研究也证实了这一点。
加热花岗岩试件上的裂纹增加了传热表面的韧性，这也显著降低了莱顿霜冻效应对冷冲击的影响[52\53]。
加热处理通常对花岗岩试件的物理和机械性能有显著且不可逆的影响[32,54]。"
120,热损伤环面花岗岩失效模式的尺寸效应 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1365160923000059,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,太重要了！,值得参考,,热损伤环面花岗岩失效模式的尺寸效应,不同尺寸的圆环在高温处理下的破坏形式,,,"标记: 太重要了！
评价: 值得参考
作者信息: 热损伤环面花岗岩失效模式的尺寸效应
特点: 不同尺寸的圆环在高温处理下的破坏形式"
123,基于CT-GBM数值模拟的高温花岗岩微开裂行为及损伤机理 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S0266352X23001428,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,基于CT数据的PFC模拟,扫CT、拆分不同矿物成分、建立PFC数值模型、力学试验标定模拟参数、数值模拟不同温度下的破坏情况,,,CT+PFC,,,"标记: 基于CT数据的PFC模拟
评价: 扫CT、拆分不同矿物成分、建立PFC数值模型、力学试验标定模拟参数、数值模拟不同温度下的破坏情况
特点: CT+PFC"
124,Multiscale damage and thermal-stress evolution characteristics of rocks with thermal storage potential under thermal shocks - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S2352152X24002159,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,启发，还没有PFC的液氮热冲击的研究,PFC模拟热冲击,,热冲击下储热岩石多尺度损伤及热应力演化特征,基于热冲击PFC模拟，分析了裂纹的生成、UCS的大小与温度、热冲击的关系，分析了试件中心和边界的热应力，分析了不同位置的裂纹（晶间晶内）,,,"标记: 启发，还没有PFC的液氮热冲击的研究
评价: PFC模拟热冲击
作者信息: 热冲击下储热岩石多尺度损伤及热应力演化特征
特点: 基于热冲击PFC模拟，分析了裂纹的生成、UCS的大小与温度、热冲击的关系，分析了试件中心和边界的热应力，分析了不同位置的裂纹（晶间晶内）"
125,Numerical modelling of heat shock‐assisted rock fracture - Pressacco - 2020 - International Journal for Numerical and Analytical Methods in Geomechanics - Wiley Online Library,https://onlinelibrary.wiley.com/doi/full/10.1002/nag.3004,10.1002/nag.3004,onlinelibrary.wiley.com,Wiley,manual_or_institution_required,article_candidate,,PFC模拟边界破坏严重,,热冲击辅助岩石破裂的数值模拟,PFC热冲击模拟的常规流程方法,,,"评价: PFC模拟边界破坏严重
作者信息: 热冲击辅助岩石破裂的数值模拟
特点: PFC热冲击模拟的常规流程方法"
126,An investigation on the deterioration of physical and mechanical properties of granite after cyclic thermal shock - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S0375650521002091,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,循环热冲击，ansys热力耦合模拟,参考文中的ansys热力耦合模拟的结果,,循环热冲击后花岗岩物理力学性能恶化的研究,循环热冲击处理后 力学强度、声发射、裂纹扩展的变化，结合ansys数值模拟研究热和力的作用关系,,,"标记: 循环热冲击，ansys热力耦合模拟
评价: 参考文中的ansys热力耦合模拟的结果
作者信息: 循环热冲击后花岗岩物理力学性能恶化的研究
特点: 循环热冲击处理后 力学强度、声发射、裂纹扩展的变化，结合ansys数值模拟研究热和力的作用关系"
132,Effect of high temperature on mode-I fracture toughness of granite subjected to liquid nitrogen cooling - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S0013794421002745?via%3Dihub,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,,,,高温对液氮冷却作用花岗岩I.型断裂韧性的影响,温度400℃是阈值，开始出现跨晶裂缝。600℃以后晶间和跨晶裂缝共同出现,,,"作者信息: 高温对液氮冷却作用花岗岩I.型断裂韧性的影响
特点: 温度400℃是阈值，开始出现跨晶裂缝。600℃以后晶间和跨晶裂缝共同出现"
134,Effect of liquid nitrogen cooling on mechanical characteristics and fracture morphology of layer coal under Brazilian splitting test - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S136516092100407X?via%3Dihub,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,,如何分析粗糙面的分形维数？？？可以借鉴在我处理粗糙度的论文中。,,液氮冷却对巴西劈裂试验下层煤力学特性及裂缝形貌的影响,煤体层理角度不同，常温放入液氮中，UCS和巴西劈裂 的强度变化。测试了断面的粗糙度,,,"评价: 如何分析粗糙面的分形维数？？？可以借鉴在我处理粗糙度的论文中。
作者信息: 液氮冷却对巴西劈裂试验下层煤力学特性及裂缝形貌的影响
特点: 煤体层理角度不同，常温放入液氮中，UCS和巴西劈裂 的强度变化。测试了断面的粗糙度"
137,Quantitative visualization and characteristics of gas flow in 3D pore-fracture system of tight rock based on Lattice Boltzmann simulation - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1875510021000743?via%3Dihub,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,,对孔隙率和分形的研究，和黄旭东的论文相似,,基于格子玻尔兹曼模拟的致密岩三维孔隙裂缝系统气流定量可视化及特征,致密砂岩CT，基于REV研究了孔隙分布、分形维数与孔隙率的关系（和旭东的研究相似）。做了脉冲法的渗透，然后基于格子玻尔兹曼模拟了渗透性，试验和模拟的结果相似，然后基于模拟研究了流动规律,,,"评价: 对孔隙率和分形的研究，和黄旭东的论文相似
作者信息: 基于格子玻尔兹曼模拟的致密岩三维孔隙裂缝系统气流定量可视化及特征
特点: 致密砂岩CT，基于REV研究了孔隙分布、分形维数与孔隙率的关系（和旭东的研究相似）。做了脉冲法的渗透，然后基于格子玻尔兹曼模拟了渗透性，试验和模拟的结果相似，然后基于模拟研究了流动规律"
138,https://www.sciencedirect.com/science/article/pii/S0375650522000530#bib0109,https://www.sciencedirect.com/science/article/pii/S0375650522000530,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,,裂缝表征是地热工业中感兴趣的领域之一，因为裂缝充当流动管道，有助于地热储层的储层渗透性，特别是在增强型地热系统中。裂缝表征涉及确定裂缝的性质、网络、密度和应力相关特性，这与有效的油井放置、建模和预测地热储层的性能有关。Zhang等人（2015）使用基于混合ANN-GA的位移回分析方法来估计假设的自然裂缝储层的裂缝刚度，地应力和弹性参数周等人（2021）。 使用深度神经网络替代模型推断地热储层离散裂缝网络的裂缝密度和分形维数 .他们的研究表明，断裂密度受到数据的良好约束，而分形维数则更难确定。,,地下地热能中的机器学习：二十年回顾,,"Zhang, S., Yin, S., ASCE, M., and Yanguang Yuan (2015). Estimation of Fracture Stiffness, In Situ Stresses, and Elastic Parameters of Naturally Fractured Geothermal Reservoirs. International Journal of Geomechanics. Volume 15, Issue 1.",,"评价: 裂缝表征是地热工业中感兴趣的领域之一，因为裂缝充当流动管道，有助于地热储层的储层渗透性，特别是在增强型地热系统中。裂缝表征涉及确定裂缝的性质、网络、密度和应力相关特性，这与有效的油井放置、建模和预测地热储层的性能有关。Zhang等人（2015）使用基于混合ANN-GA的位移回分析方法来估计假设的自然裂缝储层的裂缝刚度，地应力和弹性参数周等人（2021）。 使用深度神经网络替代模型推断地热储层离散裂缝网络的裂缝密度和分形维数 .他们的研究表明，断裂密度受到数据的良好约束，而分形维数则更难确定。
作者信息: 地下地热能中的机器学习：二十年回顾
结论: Zhang, S., Yin, S., ASCE, M., and Yanguang Yuan (2015). Estimation of Fracture Stiffness, In Situ Stresses, and Elastic Parameters of Naturally Fractured Geothermal Reservoirs. International Journal of Geomechanics. Volume 15, Issue 1."
139,https://www.sciencedirect.com/science/article/pii/S2214509523007817,https://www.sciencedirect.com/science/article/pii/S2214509523007817,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,,不同角度砂岩高温后的三轴压缩强度,,层状砂岩高温作用后力学特性及损伤模型研究,20-800℃的不同层理角度的砂岩在马弗炉中自然冷却后，三轴压缩力学强度。研究了强度与温度、角度的关系，以及建立了考虑温度、角度的统计损伤本构模型,,,"评价: 不同角度砂岩高温后的三轴压缩强度
作者信息: 层状砂岩高温作用后力学特性及损伤模型研究
特点: 20-800℃的不同层理角度的砂岩在马弗炉中自然冷却后，三轴压缩力学强度。研究了强度与温度、角度的关系，以及建立了考虑温度、角度的统计损伤本构模型"
141,"Investigation on pore structure characteristics of ultra-tight sandstone reservoirs in the upper Triassic Xujiahe Formation of the northern Sichuan Basin, China - ScienceDirect",https://www.sciencedirect.com/science/article/pii/S0264817222000307,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,致密砂岩 压汞 分形,基于压汞计算孔隙分形,,川北盆地上三叠统徐家河组超致密砂岩储层孔隙结构特征研究,分析了不同直径孔隙的形成与矿物成分的关系。压汞并计算分形，超致密储层孔隙的非均质性主要由孔隙大小和裂缝决定,,,"标记: 致密砂岩 压汞 分形
评价: 基于压汞计算孔隙分形
作者信息: 川北盆地上三叠统徐家河组超致密砂岩储层孔隙结构特征研究
特点: 分析了不同直径孔隙的形成与矿物成分的关系。压汞并计算分形，超致密储层孔隙的非均质性主要由孔隙大小和裂缝决定"
142,裂缝表面粗糙度在裂隙岩石中宏观流体流动和传热中的作用 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1365160916300879,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,DFN网络，考虑粗糙度裂缝、传热研究,主要集中在粗糙度DFN模型的渗流传热特点,,裂缝表面粗糙度在裂隙岩石中宏观流体流动和传热中的作用,,参考DFN网络中嵌入随机粗糙度的方法，以及粗糙度参数的统计引入方法,,"标记: DFN网络，考虑粗糙度裂缝、传热研究
评价: 主要集中在粗糙度DFN模型的渗流传热特点
作者信息: 裂缝表面粗糙度在裂隙岩石中宏观流体流动和传热中的作用
结论: 参考DFN网络中嵌入随机粗糙度的方法，以及粗糙度参数的统计引入方法"
143,考虑粗壁裂缝的增强型地热系统采热性能的数值评估 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S0960148122002099,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,,对比了平板和粗糙两种裂缝面下的，DFN传热,,考虑粗壁裂缝的增强型地热系统热提取性能的数值评价,,,,"评价: 对比了平板和粗糙两种裂缝面下的，DFN传热
作者信息: 考虑粗壁裂缝的增强型地热系统热提取性能的数值评价"
145,使用不同冷却介质进行热处理后花岗岩的物理力学性能 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1674775524005146,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,未处理 400℃花岗岩经过空冷 水冷 液氮 处理后的各项参数的对比研究,数值大小可以参考，其他没什么新意,,,,,,"标记: 未处理 400℃花岗岩经过空冷 水冷 液氮 处理后的各项参数的对比研究
评价: 数值大小可以参考，其他没什么新意"
154,"Metamorphic geothermal reservoir characterisation—A case study in the Jinlun geothermal area, Taitung, Taiwan - ScienceDirect",https://www.sciencedirect.com/science/article/pii/S0375650517302390,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,,台湾的变质岩裂缝热储,,变质地热储层特征——以台湾台东金仑地热区为例,分析台湾的地质构造特征，从构造环境、重力、电阻率方面，论述了台湾地热赋存于变质岩裂缝储层中,,,"评价: 台湾的变质岩裂缝热储
作者信息: 变质地热储层特征——以台湾台东金仑地热区为例
特点: 分析台湾的地质构造特征，从构造环境、重力、电阻率方面，论述了台湾地热赋存于变质岩裂缝储层中"
171,全文阅读--XML全文阅读--中国知网 (cnki.net),https://kns.cnki.net/KXReader/Detail?invoice=Ze5jysWNmCyhq%2FexYlmtcpAx%2B4PZoYA8QHiPCLzN57bFYNocgmO%2BQeSE59FSeSlE0qdoD8bIifDGc3sttfB%2BZsUHg4hDrypqKsmiEreelDUxBhpT%2BVLqwIYQMHFcQ6lFzM%2F7PPUGyqYJ8Mh96B9xDP5WI%2BktVNUa1r%2FzQC6KtVg%3D&DBCODE=CJFD&FileName=KXTB200209003&TABLEName=cjfd2002&nonce=82914259E29348169BA2554D80D224E2&TIMESTAMP=1706847579275&uid=,,kns.cnki.net,CNKI,manual_or_institution_required,article_candidate,,华北地区震源深度14KM，这一深度的地壳力学变形特性,,中国大陆地震震源深度极其构造含义,,,,"评价: 华北地区震源深度14KM，这一深度的地壳力学变形特性
作者信息: 中国大陆地震震源深度极其构造含义"
172,全文阅读--XML全文阅读--中国知网 (cnki.net),https://kns.cnki.net/KXReader/Detail?invoice=HOdonuYlt2Eo40ZoLG6%2BqkiLXcWK3juTeqHXxFQCx%2BybemIBKOw7BURWCEFzOHm8Tu2dkqvh%2BjVU2Nf0AV5uqcYFLJ%2FuOWGcNFdKVIRwG7Zavzu%2F3LyGLAy3Kx29iEfBcd4TNSbeLCkcBKdmSk5gmF0WuoTuEvfWqWn8iWEjDvo%3D&DBCODE=CJFQ&FileName=DQWX201202013&TABLEName=cjfdlast2022&nonce=EB7DC1933C2647178A4E441E6984B750&TIMESTAMP=1706847176207&uid=,,kns.cnki.net,CNKI,manual_or_institution_required,article_candidate,,山西地震深度及分布,,山西地震带中小震精确位置及其显示的山西地震构造特征,,,,"评价: 山西地震深度及分布
作者信息: 山西地震带中小震精确位置及其显示的山西地震构造特征"
175,https://www.sciencedirect.com/science/article/pii/S0264817223003082,https://www.sciencedirect.com/science/article/pii/S0264817223003082,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,,,,中国渤海湾盆地渤中19-6区变质潜山储层天然裂缝,,,,作者信息: 中国渤海湾盆地渤中19-6区变质潜山储层天然裂缝
184,https://www.sciencedirect.com/science/article/pii/S0013795221003501,https://www.sciencedirect.com/science/article/pii/S0013795221003501,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,,,,裂隙岩在热-水力-力学耦合环境下的渗透性演化与非线性渗流特性试验研究——以锡山地区沉积岩为例,,,,作者信息: 裂隙岩在热-水力-力学耦合环境下的渗透性演化与非线性渗流特性试验研究——以锡山地区沉积岩为例
194,https://www.sciencedirect.com/science/article/pii/S0191814121000948,https://www.sciencedirect.com/science/article/pii/S0191814121000948,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,,,,莱茵河上游地堑中部天然裂缝性地热储层的结构特征,,,,作者信息: 莱茵河上游地堑中部天然裂缝性地热储层的结构特征
196,重新审视每个裂缝的大小和空间模式：从岩体表面到内部的推断 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1674775524005134,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,基于蒙特卡洛进行模拟,找到了一种根据展现在表面的裂缝的情况，判断裂缝真实大小的方法,,,进一步的，如果这个方法能走的同，其实可以算一下表面分形维数和空间分形维数之间的关系,这个研究很重要，要参考,,"标记: 基于蒙特卡洛进行模拟
评价: 找到了一种根据展现在表面的裂缝的情况，判断裂缝真实大小的方法
特点: 进一步的，如果这个方法能走的同，其实可以算一下表面分形维数和空间分形维数之间的关系
结论: 这个研究很重要，要参考"
206,花岗岩经受热-冷却处理的等效导热系数劣化 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1674775523003475?via%3Dihub,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,,可以参考他的PFC模拟的设置，看看不同速率的冷却是如何在模拟中实现的,,花岗岩在加热-冷却处理下的等效导热率劣化,空冷、水冷、液氮冷以后，花岗岩等效导热性的劣化,边界先破裂,,"评价: 可以参考他的PFC模拟的设置，看看不同速率的冷却是如何在模拟中实现的
作者信息: 花岗岩在加热-冷却处理下的等效导热率劣化
特点: 空冷、水冷、液氮冷以后，花岗岩等效导热性的劣化
结论: 边界先破裂"
212,高温和热循环对花岗岩裂缝表面粗糙度的影响——3D形貌洞察 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S167477552400341X,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,,给出了6个粗糙度参数的计算方法,,高温和热循环对花岗岩裂缝表面粗糙度的影响,计算了6中粗糙度参数，平面的立体的，面积啥的好几种。；计算了上下两个面的闭合状态,,,"评价: 给出了6个粗糙度参数的计算方法
作者信息: 高温和热循环对花岗岩裂缝表面粗糙度的影响
特点: 计算了6中粗糙度参数，平面的立体的，面积啥的好几种。；计算了上下两个面的闭合状态"
